"XYID","District","District_c","Gr_ml_cm","Ho_size_r","Ho_size_u","Mg_fl_cl","Name.x","Pop_2001","Pop_2011","Pop_2013","Pop_g_r","Pop_g_u","Population","Source","State","State_code","Township","Township_c","Village","Village_co","Village_fa","Village_hh","Village_po","Villagetra","Vt_code","Vt_hh","Vt_pop","X","Y","Demand..household....Target.household.count","Demand..peak....Projected.peak.nodal.demand","Metric...System.x","System..grid....Internal.system.initial.cost","Sequence..Upstream.segment.distance.m","far.sighted.sequence","CumMV","MVPct","MVPhase","CumHH","HHPct","HHPhase","CumPkDmd","PkDmdPct","PkDmdPhase","ExtIniCst","TotalIniCst","CumTotalIniCst","TotalIniCstPct","TotalIniCstPhase","State_GIS"
97151671882529,"bawlakhae","1002",20,5.88,5.5,1.14,"lokalo",3541,4436,NA,0.0151,0.0157,4436,"DRD","Kayah","10","pharsaung","100202","lokalo",10020203003,"356","356",3541,"mawchi","10020203","1232","12447",97.1516795,18.8252915,1285,469.4063927,"grid",800820,1428.582458,17941,20299762.6,"32.90140%",2,5319544,0.6826039,4,2015255.525,"69.033%",4,28571.64916,829391.6492,3716626203,0.6096061,4,"Kayah State"
97151031882060,"bawlakhae","1002",20,5.88,5.5,1.14,"taung paw",4476,5608,NA,0.0151,0.0157,5608,"DRD","Kayah","10","pharsaung","100202","taung paw",10020203001,"426","426",4476,"mawchi","10020203","1232","12447",97.1510328,18.8206027,1631,595.7990868,"grid",1015920,525.795643,17942,20300288.4,"32.90225%",2,5321175,0.6828132,4,2015724.932,"69.049%",4,10515.91286,1026435.913,3717652639,0.6097745,4,"Kayah State"
97171561881009,"bawlakhae","1002",20,5.88,5.5,1.14,"taung auk",4430,5550,NA,0.0151,0.0157,5550,"DRD","Kayah","10","pharsaung","100202","taung auk",10020203002,"450","450",4430,"mawchi","10020203","1232","12447",97.1715669,18.8100931,1614,589.5890411,"grid",1003220,2456.987939,17943,20302745.39,"32.90623%",2,5322789,0.6830203,4,2016320.731,"69.069%",4,49139.75879,1052359.759,3718704999,0.6099471,4,"Kayah State"
97236301972626,"Loikaw","1001",20,5.88,5.5,1.14,"Phar-ti-mar",356,446,NA,0.0151,0.0157,446,"DRD","Kayah","10","Loikaw","100101","Phar-ti-mar",10010105008,"","",356,"Kyi-kai","10010105","881","5140",97.2363069,19.7262603,123,44.93150685,"grid",78620,1700.236501,18782,21389876.54,"34.66823%",2,5456578,0.7001881,4,2065738.082,"70.762%",4,34004.73001,112624.73,3823736832,0.6271745,4,"Kayah State"
97246031972427,"Loikaw","1001",20,5.88,5.5,1.14,"Daw-mu-kalar",217,272,NA,0.0151,0.0157,272,"DRD","Kayah","10","Loikaw","100101","Daw-mu-kalar",10010105005,"","",217,"Kyi-kai","10010105","881","5140",97.2460399,19.724274,77,28.12785388,"grid",48520,1042.423826,18783,21390918.96,"34.66992%",2,5456655,0.700198,4,2065783.014,"70.764%",4,20848.47653,69368.47653,3823806201,0.6271859,4,"Kayah State"
97258751973619,"Loikaw","1001",20,5.88,5.5,1.14,"Pa-kye",351,440,NA,0.0151,0.0157,440,"DRD","Kayah","10","Loikaw","100101","Pa-kye",10010105006,"","",351,"Kyi-kai","10010105","881","5140",97.2587522,19.7361927,121,44.20091324,"grid",77420,1877.98091,18784,21392796.94,"34.67296%",2,5456776,0.7002135,4,2065811.142,"70.765%",4,37559.61821,114979.6182,3823921180,0.6272048,4,"Kayah State"
97254631974007,"Loikaw","1001",20,5.88,5.5,1.14,"Pa-kye(sanpya)",506,634,NA,0.0151,0.0157,634,"DRD","Kayah","10","Loikaw","100101","Pa-kye(sanpya)",10010105007,"","",506,"Kyi-kai","10010105","881","5140",97.2546389,19.7400739,173,63.19634703,"grid",108620,609.5805201,18785,21393406.53,"34.67395%",2,5456949,0.7002357,4,2065855.342,"70.766%",4,12191.6104,120811.6104,3824041992,0.6272246,4,"Kayah State"
97154381944707,"Loikaw","1001",20,5.88,5.5,1.14,"Htikhalukhal",473,593,NA,0.0151,0.0157,593,"DRD","Kayah","10","Hpruso","100103","Htikhalukhal",10010303004,"82","68",473,"Hpruso","10010303","430","2812",97.1543822,19.4470701,162,59.17808219,"grid",102020,1471.812088,19149,21803450.06,"35.33854%",2,5506920,0.706648,4,2084113.607,"71.392%",4,29436.24176,131456.2418,3863385464,0.6336778,4,"Kayah State"
97119281967074,"Loikaw","1001",20,5.88,5.5,1.14,"hkawhku(shan)",259,324,NA,0.0151,0.0157,324,"DRD","Kayah","10","Demoso","100102","hkawhku(shan)",10010203002,"57","51",259,"namme-kon","10010203","221","1029",97.119288,19.6707495,90,32.87671233,"grid",56320,1147.644908,19933,22751575.46,"36.87524%",2,5623805,0.7216467,4,2126837.626,"72.855%",4,22952.89815,79272.89815,3955226405,0.6487416,4,"Kayah State"
97122081967181,"Loikaw","1001",20,5.88,5.5,1.14,"hkawhku(kayah)",238,298,NA,0.0151,0.0157,298,"DRD","Kayah","10","Demoso","100102","hkawhku(kayah)",10010203001,"51","46",238,"Namme-kon","10010203","221","1029",97.1220807,19.6718191,83,30.3196347,"grid",52120,315.673709,19934,22751891.14,"36.87575%",2,5623888,0.7216574,4,2126870.502,"72.856%",4,6313.47418,58433.47418,3955284839,0.6487512,4,"Kayah State"
97133311967900,"Loikaw","1001",20,5.88,5.5,1.14,"pawktaw",220,276,NA,0.0151,0.0157,276,"DRD","Kayah","10","Demoso","100102","pawktaw",10010202002,"47","43",220,"hpya-pyu","10010202","224","1150",97.1333111,19.6790089,77,28.12785388,"grid",48520,1421.897139,19935,22753313.03,"36.87806%",2,5623965,0.7216672,4,2126900.822,"72.857%",4,28437.94279,76957.94279,3955361797,0.6487638,4,"Kayah State"
97137171967336,"Loikaw","1001",20,5.88,5.5,1.14,"Hpya-pyu",410,514,NA,0.0151,0.0157,514,"DRD","Kayah","10","Demoso","100102","Hpya-pyu",10010202001,"85","80",410,"hpya-pyu","10010202","224","1150",97.1371734,19.673364,141,51.50684932,"grid",89420,746.6739237,19936,22754059.71,"36.87927%",2,5624106,0.7216853,4,2126928.95,"72.858%",4,14933.47847,104353.4785,3955466150,0.648781,4,"Kayah State"
97289791960721,"Loikaw","1001",20,5.88,5.5,1.14,"Ma-htu-hku(lower)",278,348,NA,0.0151,0.0157,348,"DRD","Kayah","10","Loikaw","100101","Ma-htu-hku(lower)",10010103002,"","",278,"Ma-htur-hku","10010103","347","1513",97.2897903,19.6072157,96,35.06849315,"grid",59920,1138.568325,20019,22834899.83,"37.01029%",2,5632856,0.7228081,4,2130141.735,"72.968%",4,22771.36651,82691.36651,3962560209,0.6499445,4,"Kayah State"
97290111961180,"Loikaw","1001",20,5.88,5.5,1.14,"Ma-htu-hku(upper)",145,182,NA,0.0151,0.0157,182,"DRD","Kayah","10","Loikaw","100101","Ma-htu-hku(upper)",10010103001,"","",145,"Ma-htur-hku","10010103","347","1513",97.2901182,19.611807,52,18.99543379,"grid",33520,511.6840935,20020,22835411.51,"37.01112%",2,5632908,0.7228148,4,2130176.804,"72.969%",4,10233.68187,43753.68187,3962603962,0.6499517,4,"Kayah State"
97171591943744,"Loikaw","1001",20,5.88,5.5,1.14,"Hkosamaw",333,417,NA,0.0151,0.0157,417,"DRD","Kayah","10","Hpruso","100103","Hkosamaw",10010303003,"67","54",333,"Hpruso","10010303","430","2812",97.1715941,19.4374477,115,42.00913242,"grid",71320,2098.07664,20419,23359678.72,"37.86084%",2,5695472,0.730843,4,2153008.219,"73.752%",4,41961.53279,113281.5328,4012058537,0.6580633,4,"Kayah State"
97179591941806,"Loikaw","1001",20,5.88,5.5,1.14,"Lawhkohku",804,1007,NA,0.0151,0.0157,1007,"DRD","Kayah","10","Hpruso","100103","Lawhkohku",10010303002,"153","126",804,"Hpruso","10010303","430","2812",97.1795901,19.4180674,272,99.36073059,"grid",170520,2312.372903,20420,23361991.09,"37.86459%",2,5695744,0.7308779,4,2153050.228,"73.753%",4,46247.45807,216767.4581,4012275305,0.6580989,4,"Kayah State"
