"XYID","District","District_c","Gr_ml_cm","Ho_size_r","Ho_size_u","Mg_fl_cl","Name.x","Pop_2001","Pop_2011","Pop_2013","Pop_g_r","Pop_g_u","Population","Source","State","State_code","Township","Township_c","Village","Village_co","Village_fa","Village_hh","Village_po","Villagetra","Vt_code","Vt_hh","Vt_pop","X","Y","Demand..household....Target.household.count","Demand..peak....Projected.peak.nodal.demand","Metric...System.x","System..grid....Internal.system.initial.cost","Sequence..Upstream.segment.distance.m","far.sighted.sequence","CumMV","MVPct","MVPhase","CumHH","HHPct","HHPhase","CumPkDmd","PkDmdPct","PkDmdPhase","ExtIniCst","TotalIniCst","CumTotalIniCst","TotalIniCstPct","TotalIniCstPhase","State_GIS"
97966291657858,"Kawkareik","1102",20,6.1,5.69,1.14,"Kyouktan",175,203,NA,0.01,0.0218,203,"DRD","Kayin","11","Kawkareik","110201","Kyouktan",11020147002,"31","31",175,"Kayitkyouktan","11020147","757","3871",97.966295,16.578586,49,17.89954338,"grid",31720,663.0642249,26550,31930730.36,"51.75261%",3,6555300,0.8411761,5,2467124.749,"84.512%",5,13261.2845,44981.2845,4720019812,0.7741841,4,"Kayin State"
98222621590719,"Kawkareik","1102",20,6.1,5.69,1.14,"Kyonsein_Atet",690,801,NA,0.01,0.0218,801,"DRD","Kayin","11","Kyainseikyi","110202","Kyonsein_Atet",11020229003,"0","85",690,"Kasat","11020229",NA,NA,98.222623,15.907193,180,65.75342466,"grid",112820,2733.02548,26563,31949029.34,"51.78227%",3,6556647,0.841349,5,2467568.95,"84.527%",5,54660.5096,167480.5096,4721226086,0.7743819,4,"Kayin State"
97969801596390,"Kawkareik","1102",20,6.1,5.69,1.14,"Katunsu",689,800,NA,0.01,0.0218,800,"DRD","Kayin","11","Kyainseikyi","110202","Katunsu",11020236005,"0","84",689,"Seikgale","11020236",NA,NA,97.969809,15.963903,180,65.75342466,"grid",112820,887.3579316,26622,32028409.92,"51.91092%",3,6566272,0.8425841,5,2471084.932,"84.647%",5,17747.15863,130567.1586,4728852644,0.7756329,4,"Kayin State"
97963061595843,"Kawkareik","1102",20,6.1,5.69,1.14,"Winyawseikyi",620,720,NA,0.01,0.0218,720,"DRD","Kayin","11","Kyainseikyi","110202","Winyawseikyi",11020243001,"0","84",620,"Winyawseikyi","11020243","168","1240",97.963063,15.958433,162,59.17808219,"grid",102020,943.4443328,26623,32029353.36,"51.91245%",3,6566434,0.8426049,5,2471150.685,"84.650%",5,18868.88666,120888.8867,4728973533,0.7756527,4,"Kayin State"
98226611590476,"Kawkareik","1102",20,6.1,5.69,1.14,"Kyonsein_Ale",690,801,NA,0.01,0.0218,801,"DRD","Kayin","11","Kyainseikyi","110202","Kyonsein_Ale",11020229005,"0","84",690,"Kasat","11020229",NA,NA,98.226616,15.904768,180,65.75342466,"grid",112820,505.0160058,26642,32055940.57,"51.95555%",3,6568662,0.8428908,5,2471957.991,"84.677%",5,10100.32012,122920.3201,4730893101,0.7759675,4,"Kayin State"
97516281721588,"Hpaan","1101",20,6.1,5.69,1.14,"Kyonsein_ywagyi",541,628,NA,0.01,0.0218,628,"DRD","Kayin","11","Hpaan","110101","Kyonsein_ywagyi",11010185003,"92","92",541,"Hattalaik","11010185","612",NA,97.516289,17.215883,142,51.87214612,"grid",90020,779.2173569,26948,32505379.05,"52.68399%",3,6606799,0.8477845,5,2485903.196,"85.155%",5,15584.34714,105604.3471,4763681315,0.7813455,4,"Kayin State"
97991501595715,"Kawkareik","1102",20,6.1,5.69,1.14,"Hlaingkane",689,800,NA,0.01,0.0218,800,"DRD","Kayin","11","Kyainseikyi","110202","Hlaingkane",11020236003,"0","82",689,"Seikgale","11020236",NA,NA,97.991507,15.957156,180,65.75342466,"grid",112820,2438.007228,26970,32534544.07,"52.73126%",3,6609178,0.8480898,5,2486758.356,"85.184%",5,48760.14456,161580.1446,4765744820,0.781684,4,"Kayin State"
97931841656624,"Kawkareik","1102",20,6.1,5.69,1.14,"Monhlaing",875,1015,NA,0.01,0.0218,1015,"DRD","Kayin","11","Kawkareik","110201","Monhlaing",11020147004,"169","167",875,"Kayitkyouktan","11020147","757","3871",97.931845,16.566242,228,83.28767123,"grid",141620,3919.726235,27050,32680586.89,"52.96796%",3,6619837,0.8494575,5,2490634.521,"85.317%",5,78394.52471,220014.5247,4775315333,0.7832537,4,"Kayin State"
97991231591212,"Kawkareik","1102",20,6.1,5.69,1.14,"Lawaseik",689,800,NA,0.01,0.0218,800,"DRD","Kayin","11","Kyainseikyi","110202","Lawaseik",11020236004,"0","82",689,"Seikgale","11020236",NA,NA,97.991234,15.91212,180,65.75342466,"grid",112820,5007.867648,27052,32686402.8,"52.97738%",3,6620064,0.8494867,5,2490734.977,"85.320%",5,100157.353,212977.353,4775574183,0.7832962,4,"Kayin State"
97984851589418,"Kawkareik","1102",20,6.1,5.69,1.14,"Myaingkon",1185,1375,NA,0.01,0.0218,1375,"DRD","Kayin","11","Kyainseikyi","110202","Myaingkon",11020249004,"0","95",1185,"Kyongawon","11020249","596",NA,97.984859,15.894189,307,112.1461187,"grid",191520,2107.169109,27053,32688509.97,"52.98080%",3,6620371,0.8495261,5,2490800.731,"85.323%",5,42143.38218,233663.3822,4775807846,0.7833345,4,"Kayin State"
97936041590097,"Kawkareik","1102",20,6.1,5.69,1.14,"Kyongawon",1500,1741,NA,0.01,0.0218,1741,"DRD","Kayin","11","Kyainseikyi","110202","Kyongawon",11020249001,"0","110",1500,"Kyongawon","11020249","596",NA,97.936042,15.900976,388,141.7351598,"grid",242620,5274.863435,27054,32693784.84,"52.98935%",3,6620759,0.8495758,5,2490912.877,"85.327%",5,105497.2687,348117.2687,4776155964,0.7833916,4,"Kayin State"
98029051646712,"Kawkareik","1102",20,6.1,5.69,1.14,"Kawkwarsue",148,172,NA,0.01,0.0218,172,"DRD","Kayin","11","Kawkareik","110201","Kawkwarsue",11020146004,"28","28",148,"Barboad","11020146","219","2440",98.029051,16.467128,41,14.97716895,"grid",26920,490.0353144,27071,32722074.21,"53.03520%",3,6622700,0.8498249,5,2491748.676,"85.355%",5,9800.706288,36720.70629,4777922641,0.7836814,4,"Kayin State"
98228681590213,"Kawkareik","1102",20,6.1,5.69,1.14,"Kyonsein_Auk",690,801,NA,0.01,0.0218,801,"DRD","Kayin","11","Kyainseikyi","110202","Kyonsein_Auk",11020229004,"0","85",690,"Kasat","11020229",NA,NA,98.228684,15.90213,180,65.75342466,"grid",112820,367.3573215,27086,32740549.27,"53.06514%",3,6624312,0.8500318,5,2492286.758,"85.374%",5,7347.14643,120167.1464,4779294009,0.7839063,4,"Kayin State"
98200511586041,"Kawkareik","1102",20,6.1,5.69,1.14,"Seson",700,812,NA,0.01,0.0218,812,"DRD","Kayin","11","Kyainseikyi","110202","Seson",11020228003,"0","90",700,"Danon","11020228",NA,NA,98.200519,15.860418,183,66.84931507,"grid",114620,5530.497225,27087,32746079.77,"53.07411%",3,6624495,0.8500552,5,2492352.511,"85.376%",5,110609.9445,225229.9445,4779519239,0.7839433,4,"Kayin State"
98175061586876,"Kawkareik","1102",20,6.1,5.69,1.14,"Singaung",700,812,NA,0.01,0.0218,812,"DRD","Kayin","11","Kyainseikyi","110202","Singaung",11020228002,"0","90",700,"Danon","11020228",NA,NA,98.175064,15.86876,183,66.84931507,"grid",114620,2876.334345,27088,32748956.1,"53.07877%",3,6624678,0.8500787,5,2492419.361,"85.378%",5,57526.68691,172146.6869,4779691386,0.7839715,4,"Kayin State"
