"State","State_Code","District","District_C","Township","Township_C","VillageTra","VT_Code","VT_HH","VT_Pop","Village","Village_Co","Village_HH","Village_Fa","Village_Po","Pop_2001","Pop_2013","Name","Longitude","Latitude","Population","Pop_2011","pop_g_u","pop_g_r","ho_size_u","ho_size_r","mg_fl_cl","gr_ml_cm","Source","State_GIS"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Tazinaing","0","0","0","Kyichaung",0,"0","0",0,179,NA,"Kyichaung",95.774494,17.56707,208,208,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Ywama","0","0","0","Saingsu",0,"0","0",0,569,NA,"Saingsu",95.774221,17.623229,660,660,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Nyaungwaing","0","0","0","Nyaungwaing",0,"0","0",0,480,NA,"Nyaungwaing",95.771677,17.627682,557,557,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Nyaungwaing","0","0","0","Htanbingon",0,"0","0",0,160,NA,"Htanbingon",95.778402,17.63477,186,186,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Nyaungwaing","0","0","0","Yeletarpaing",0,"0","0",0,400,NA,"Yeletarpaing",95.765134,17.631317,464,464,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Aiklhla",0,"0","0",0,2194,NA,"Aiklhla",95.705356,17.628205,2546,2546,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Inponnya",0,"0","0",0,221,NA,"Inponnya",95.691952,17.611439,256,256,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Ywathitkon",0,"0","0",0,809,NA,"Ywathitkon",95.679169,17.637678,939,939,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Wanetkon",0,"0","0",0,1239,NA,"Wanetkon",95.668901,17.638132,1438,1438,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Mingyigon",0,"0","0",0,397,NA,"Mingyigon",95.660177,17.645129,461,461,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Nyaunggon",0,"0","0",0,343,NA,"Nyaunggon",95.666629,17.641949,398,398,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
"Pegu(west)","4","Thayawady","0","Thayawadi","40201","Aiklhla","0","0","0","Zalokkyi",0,"0","0",0,284,NA,"Zalokkyi",95.651908,17.648401,330,330,0.0098,0.01,5.18,5.25,1,19,"DRD","Bago Region (West)"
